89658;PAQUETE MANI/ALMENDRA;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89659;PAQUETE DE CARAMELOS;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89660;MUESSE (TIRAMISU/AMARETO/CHOCOLATE;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89661;PORCION TORTA, S/NEGRA, HOJARASCA;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89662;KUCHEN ARANDANO;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89664;TORTA YOGHURT LIGHT;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89666;STRUDEL PIE LIMON;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89667;AGUA MINERAL;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89668;PORCION PALMITO;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89669;VARIOS DE ALIMENTACION;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89672;FONDO DE ALCACHOFA (UNIDAD);6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89673;SANDWICH * EXTRA PACIENTE *;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89674;CHAMPINONES (PORCION);6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89676;ESPARRAGOS;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89678;SALMON AHUMADO;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89680;CAMARONES;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89682;NESTEA;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89684;JUGO FRUTA NATURAL;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89686;GATOREDE;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89688;FILETE DE RES;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89690;FILETE DE SALMON;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89692;FILETE DE CORVINA;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89694;PAPAS DUQUESA;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
89696;FRUTAS ENVASADAS (PAPAYAS/CEREZAS/F;6;PRESTACIONES DE HOTELERIA;174;ALIMENTACION;0;0;;0
91433;ATENCIONES U.T.I.;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;0;0;;0
91434;ATENCIONES U.T.INTERMEDIO;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;0;0;;0
127400;RETIRO CATETER C/RESERVORIO QMT;300;HONORARIOS MEDICOS CLINICA PROCEDIMIENTO;316;HONORARIOS MEDICOS CLÍNICA;0;0;;0
149995;VARIOS;400;COBROS VARIOS;806;VARIOS;0;0;;0
202907;DIA CAMA (POLISOMNOGRAFIA);1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202104;0;;0
202908;DIA CAMA (POLISOMNOGRAFIA) PEDIATRIA ;1;HOSPITALIZACIONES;2;ATENCIONES DE PEDIATRIA;202104;0;;0
202912;DIA CAMA AISLAMIENTO MEDIC./CIRUGIA;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202010;0;;0
202913;DIA CAMA PIEZA EXCLUSIVA MEDICINA Y CIRUGIA ;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202104;0;;0
202914;DIA CAMA PIEZA DOBLE  MEDICINA Y CIRUGIA ;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202102;0;;0
202915;DIA CAMA SUITE MEDICINA CIRUGIA;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202104;0;;0
202923;DIA CAMA PIEZA EXCLUSIVA PEDIATRIA ;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202112;0;;0
202928;DIA CAMA PIEZA EXCLUSIVA MEDICINA Y CIRUGIA ;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202112;0;;0
202933;DIA CAMA PIEZA EXCLUSIVA MEDICINA Y CIRUGIA ;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202108;0;;0
202934;DIA CAMA PIEZA DOBLE  MEDICINA Y CIRUGIA;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202106;0;;0
202942;DIA CAMA SUITE  MATERNIDAD;1;HOSPITALIZACIONES;183;HOSP. MATERNIDAD;202116;0;;0
202943;DIA CAMA EXCLUSIVA MATERNIDAD ;1;HOSPITALIZACIONES;183;HOSP. MATERNIDAD;202116;0;;0
202944;DIA CAMA MATERNIDAD PIEZA DOBLE;1;HOSPITALIZACIONES;183;HOSP. MATERNIDAD;202114;0;;0
202952;DIA CAMA PIEZA EXCLUSIVA MEDICINA Y CIRUGIA ;1;HOSPITALIZACIONES;183;HOSP. MATERNIDAD;202108;0;;0
202953;DIA CAMA PIEZA EXCLUSIVA MEDICINA Y CIRUGIA;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202108;0;;0
202954;DIA-CAMA UN.TRAT.INTENSIVO;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;202201;0;;0
202956;DIA-CAMA UN.TRAT.INTERMEDIO;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;202301;0;;0
202957;DIA-CAMA U.T.I. PEDIATRICA;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;202202;0;;0
202958;DIA-CAMA AISLAMIENTO INTERMEDIO;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;0;0;;0
202959;DIA-CAMA U.T.I. CORONARIA;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;202201;0;;0
202960;DIA-CAMA INTERMEDIO CORONARIA;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;202301;0;;0
202961;DIA-CAMA TRASPLANTE MEDULA OSEA;1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;0;0;;0
202962;DIA-CAMA INTENSIVO NEONATOLOGIA;1;HOSPITALIZACIONES;4;ATENCIONES DE NEONATOLOGI;202203;0;;0
202963;DIA-CAMA INTERMEDIO - INCUBADORA;1;HOSPITALIZACIONES;4;ATENCIONES DE NEONATOLOGI;202303;0;;0
202964;DIA-CAMA INTERMEDIO - CUNA;1;HOSPITALIZACIONES;4;ATENCIONES DE NEONATOLOGI;202303;0;;0
202965;DIA-CAMA NURSERY;1;HOSPITALIZACIONES;4;ATENCIONES DE NEONATOLOGI;202004;0;;0
202967;PROCTOCLISIS (HOSPIT.TRANSIT.4 HRAS;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
202968;S/AISLAMIENTO NEONATAL U.T.I.;1;HOSPITALIZACIONES;4;ATENCIONES DE NEONATOLOGI;0;0;;0
202971;HOSPITALIZACION TRANSITORIA(0-4 H);1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
202992;HOSPITALIZACION TRANSITORIA;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
202993;DÍA CAMA DE OBSERVACIÓN;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;202008;0;;0
202994;HOSPITALIZ.TEMPORAL EN RECUPERACION;1;HOSPITALIZACIONES;5;RECUPERACION;0;0;;0
202995;QUIMIOTERAPIA;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
202999;TECNICA DE AISLAMIENTO (RECARGO);1;HOSPITALIZACIONES;3;ATENCIONES DE U.C.I.;0;0;;0
209003;POLISOMNOGRAMA 10 HORAS NINO;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;1101045;0;;0
209006;POLISOMNOGRAMA 10 HRAS. C/CPAP PEDI;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
209008;POLISOMNOGRAMA 20 HRAS.C/pHMETRIA P;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
209010;EQUIPO DE NINTENDO;6;PRESTACIONES DE HOTELERIA;999;OTROS COBROS VARIOS;0;0;;0
209011;HEPARINIZACION CATETER SUBCUTANEO (PEDIATRICO);34;OTROS EXAMENES Y PROCEDIMIENTOS;120;QUIMIOTERAPIA;0;0;;0
209012;JUEGO DE NINTENDO;6;PRESTACIONES DE HOTELERIA;999;OTROS COBROS VARIOS;0;0;;0
209019;PH-METRIA ESOFAGICA 10 HRAS(P.S.G.);1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;1801011;0;;0
209020;ASISTENCIA NUTRICIONAL;1;HOSPITALIZACIONES;2;ATENCIONES DE PEDIATRIA;0;0;;0
209021;POLISOMNOGRAMA EXT.DIG. (PEDIATRICO;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
209023;CAPNOGRAFIA ;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
210105;CARDIOVERSION;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
210120;HEMODIAFILTRACION;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
210530;HEMODIALISIS AGUDA;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
210718;HONORARIO FIBROBRONCOSCOPIA;300;HONORARIOS MEDICOS CLINICA PROCEDIMIENTO;318;HONORARIOS MEDICOS CLÍNICA;0;0;;0
210950;USO SALA DE PROCEDIMIENTOS;1;HOSPITALIZACIONES;1;DIAS CAMA CLINICA ALEMANA;0;0;;0
211173;FOTOTERAPIA - LUMINOTERAPIA;1;HOSPITALIZACIONES;4;ATENCIONES DE NEONATOLOGI;0;0;;0
211501;SERVICIO DE PA\ALES;1;HOSPITALIZACIONES;4;ATENCIONES DE NEONATOLOGI;0;0;;0
212111;RECUPERACION DE CORTO TIEMPO;1;HOSPITALIZACIONES;5;RECUPERACION;0;0;;0
212122;RECUPERACION DE LARGO TIEMPO;1;HOSPITALIZACIONES;5;RECUPERACION;0;0;;0
221018;HONORARIO HEMODIALISIS AGUDA ENF.U.;300;HONORARIOS MEDICOS CLINICA PROCEDIMIENTO;320;HONORARIOS MEDICOS CLÍNICA;0;0;;0
221019;HONORARIO MEDICO;300;HONORARIOS MEDICOS CLINICA PROCEDIMIENTO;320;HONORARIOS MEDICOS CLÍNICA;0;0;;0
221020;HONORARIO HEMODIALISIS AGUDA MEDICO;300;HONORARIOS MEDICOS CLINICA PROCEDIMIENTO;320;HONORARIOS MEDICOS CLÍNICA;0;0;;0
301001;CA. LABIO SUP/INF.RESEC.PARCIAL Y REPAR;2;PABELLONES;7;CABEZA Y CUELLO;1402031;0;;0
301002;CA.DE LABIO RESECCION TOTAL;2;PABELLONES;7;CABEZA Y CUELLO;1402030;0;;0
301003;CA. PISO BOCA, RESECCION;2;PABELLONES;7;CABEZA Y CUELLO;1402048;0;;0
301010;HERIDA CARA SIMPLE;2;PABELLONES;7;CABEZA Y CUELLO;1502002;0;;0
301011;HERIDA DE CARA COMPLICADA;2;PABELLONES;7;CABEZA Y CUELLO;1502001;0;;0
301012;QUEILOPLASTIA PRIMARIA. 1 LADO;2;PABELLONES;7;CABEZA Y CUELLO;1502032;0;;0
301013;LABIO LEPORINO COMPL.PALADAR HENDID;2;PABELLONES;7;CABEZA Y CUELLO;1502033;0;;0
301014;QUISTE O TU BENIGNO DE CUELLO;2;PABELLONES;7;CABEZA Y CUELLO;1402024;0;;0
301016;PAROTIDECTOMIA PARCIAL (SUPRAFACIAL);2;PABELLONES;7;CABEZA Y CUELLO;1402011;0;;0
301017;PARATIROIDES:EXPL.VIA CERVICAL. HIPERP;2;PABELLONES;7;CABEZA Y CUELLO;1402009;0;;0
301018;RESEC.RADIC.MAX.SUP.Y EXANT.OCULAR;2;PABELLONES;7;CABEZA Y CUELLO;1402039;0;;0
301019;ABSC.PAROTIDEO SUBMAX.Y/O CERV.PROF;2;PABELLONES;7;CABEZA Y CUELLO;1402019;0;;0
301023;LOBECT. C/S ISTM. C/AP. VIDEOSC.;2;PABELLONES;7;CABEZA Y CUELLO;1402005;0;;0
301024;TIROIDECTOMIA UNILATERAL O SUBTOTAL;2;PABELLONES;7;CABEZA Y CUELLO;1402005;0;;0
301025;TIROIDECTOMÍA BILATERAL TOTAL;2;PABELLONES;7;CABEZA Y CUELLO;1402001;0;;0
301026;*TIROIDECTOMIA BILATERAL TOTAL V/VIDEOSC;2;PABELLONES;7;CABEZA Y CUELLO;1402001;0;;0
301045;OSTEOTOMIA MANDIBULA (HASTA 3 HORAS;2;PABELLONES;7;CABEZA Y CUELLO;1402053;0;;0
301046;TORTICOLIS CONGENITA TR.QUIRURGICO;2;PABELLONES;7;CABEZA Y CUELLO;1402023;0;;0
301053;GENIOPLASTIA;2;PABELLONES;7;CABEZA Y CUELLO;1402051;0;;0
301055;TU.MALIGNO NARIZ, RESECC.PARCIAL Y REP;2;PABELLONES;7;CABEZA Y CUELLO;1402032;0;;0
301063;GLOSECTOMIA PARCIAL;2;PABELLONES;7;CABEZA Y CUELLO;1402042;0;;0
301064;RESEC.AMPLIA TU MALIGNO C/DIS.GANGL;2;PABELLONES;7;CABEZA Y CUELLO;1402043;0;;0
301086;SECC.SIMPLE Y/O RESEC.FRENILLO SUBLIN;2;PABELLONES;7;CABEZA Y CUELLO;1302023;0;;0
301087;TIROIDEC.SUBTOT.BILAT.C/AP VIDEO;2;PABELLONES;7;CABEZA Y CUELLO;1402002;0;;0
301090;TIROIDECTOMIA SUBTOTAL BILATERAL;2;PABELLONES;7;CABEZA Y CUELLO;1402002;0;;0
301092;PARTIDECTOMÍA TOTAL;2;PABELLONES;7;CABEZA Y CUELLO;1402012;0;;0
301093;EXTIRPACION FISTULA SALIVAL;2;PABELLONES;7;CABEZA Y CUELLO;1402021;0;;0
301094;EXTIRPACION GLANDULA SUB-LINGUAL;2;PABELLONES;7;CABEZA Y CUELLO;1402017;0;;0
301097;HEMIMANDIBULECTOMIA;2;PABELLONES;7;CABEZA Y CUELLO;1402044;0;;0
301098;EXTIRP.GLANDULA SUBMAXILAR;2;PABELLONES;7;CABEZA Y CUELLO;1402016;0;;0
301100;EXTIRP.TIROID.LINGUAL(OP.TROTTER/SI;2;PABELLONES;7;CABEZA Y CUELLO;1402004;0;;0
301102;TIROIDECT.TOT.AMPL.C/DISEC. CERVICAL;2;PABELLONES;7;CABEZA Y CUELLO;1402006;0;;0
301103;TIROIDECT.RADICAL C/APOYO VIDEOSC;2;PABELLONES;7;CABEZA Y CUELLO;1402006;0;;0
301104;AUTOINJERTO PARATIROIDES (1 LADO);2;PABELLONES;7;CABEZA Y CUELLO;1402007;0;;0
301105;PAROTIDECTOMIA TOTAL AMPLIADA;2;PABELLONES;7;CABEZA Y CUELLO;1402013;0;;0
301106;TOTALIZAC.DE PAROTIDECT.PARCIAL PRE;2;PABELLONES;7;CABEZA Y CUELLO;1402014;0;;0
301107;EXTIRP.GLANDULA SUBMAXILAR AMPLIADA;2;PABELLONES;7;CABEZA Y CUELLO;1402015;0;;0
301108;MUCOCELE O QUISTE LABIAL. EXTIRPACION;2;PABELLONES;7;CABEZA Y CUELLO;1402022;0;;0
